return_id,order_id,return_reason,refund_amount
9044.0,72178.0,WRONG ITEM,268.77
9045.0,55667.0,Wrong Item,1597.86
9046.0,60054.0,LATE,
9047.0,59190.0,Late,1491.28
9048.0,92232.0,late,962.68
9049.0,82107.0,damaged,1120.96
9050.0,79620.0,Wrong Item ,
9051.0,, Late,1273.88
9052.0,90638.0, Wrong Item,511.71
9053.0,54672.0,damaged ,1750.81
9054.0,96894.0, LATE ,501.68
9055.0,52956.0,late,89.77
9056.0,,LATE ,
9057.0,,LATE  ,20.01
9058.0,96035.0,wrong item,494.06
9059.0,57804.0,Late ,854.42
,69748.0,Late ,1114.71
9061.0,73513.0,,605.39
9062.0,94746.0, LATE ,482.28
9063.0,54009.0,,1764.96
9064.0,,Damaged ,
9065.0,,DAMAGED,1122.4
9066.0,,damaged,1067.99
9067.0,74210.0,damaged,1408.33
9068.0,95159.0,LATE  ,1112.2
9069.0,95934.0,late,1908.28
9070.0,99941.0, damaged,1838.83
9071.0,68800.0,damaged,62.44
9072.0,52257.0,Damaged ,557.62
9073.0,62474.0,Late,499.47
9074.0,79398.0,late,439.01
9075.0,98440.0,Damaged,-69.13
9076.0,94723.0,LATE ,1340.09
,61725.0, Wrong Item,
9078.0,72376.0,LATE ,839.03
9079.0,54649.0,Damaged,1300.39
9080.0,90746.0,,922.02
9081.0,,WRONG ITEM,994.77
9082.0,86525.0,,20.67
9083.0,,Wrong Item ,1607.08
9084.0,,DAMAGED,
9085.0,86845.0,,1867.0
9086.0,52896.0,Damaged,681.33
9087.0,56725.0,wrong item,869.81
9088.0,63839.0,,329.66
9089.0,,DAMAGED,566.75
9090.0,85519.0, Damaged,531.23
,57412.0,damaged,929.15
9092.0,64006.0, Damaged,441.8
9093.0,97396.0,late ,1069.21
9094.0,68901.0,Wrong Item,1604.95
9095.0,96557.0,DAMAGED,1154.91
9096.0,76419.0, damaged,984.97
9097.0,73112.0,Damaged,702.01
9098.0,60658.0,Damaged,-19.92
9099.0,81301.0,Wrong Item,637.18
9100.0,96730.0,,1654.62
9101.0,53626.0,DAMAGED,1053.25
9102.0,87238.0,damaged ,1.74
9103.0,90779.0,late,1914.03
9104.0,55275.0,DAMAGED,
9105.0,96482.0,wrong item,694.89
,65586.0,Wrong Item,1904.41
9107.0,80981.0,damaged ,1324.4
9108.0,69173.0,Damaged,1766.93
9109.0,91344.0,DAMAGED,166.51
9110.0,66057.0,late ,1297.39
9111.0,79283.0,,784.86
9112.0,,Wrong Item,315.91
,75683.0,Damaged ,1241.17
9114.0,68774.0,DAMAGED,-93.64
9115.0,52394.0, Wrong Item,125.15
9116.0,60133.0,Late ,943.02
9117.0,,,532.53
9118.0,93459.0,DAMAGED,979.31
9119.0,,LATE  ,661.61
9120.0,63604.0,Damaged,1790.62
9121.0,67221.0,Wrong Item,177.1
9122.0,60981.0,,
9123.0,86899.0,late,1531.2
,51878.0,,
9125.0,87350.0,Wrong Item ,70.28
9126.0,98124.0,LATE  ,1402.52
9127.0,60030.0,,129.25
9128.0,61701.0,Late,973.74
,91634.0,DAMAGED,965.06
9130.0,88047.0,Late ,1384.36
9131.0,85521.0, Damaged,413.29
9132.0,51555.0,LATE ,306.52
9133.0,54766.0,LATE ,1798.39
9134.0,99368.0,damaged,88.43
9135.0,55024.0,LATE  ,549.57
,,late ,392.48
9137.0,59991.0,wrong item,1857.51
9138.0,59720.0,WRONG ITEM,598.81
9139.0,84941.0,late ,1514.34
9140.0,71497.0, Damaged,799.3
,66109.0, Late,
9142.0,93960.0,wrong item,1832.31
9143.0,69312.0,LATE,1914.22
9144.0,91734.0,Wrong Item,1684.09
,93315.0,Wrong Item,
9146.0,86217.0,LATE  ,
9147.0,,Wrong Item,1817.06
9148.0,91606.0,LATE ,587.81
9149.0,79976.0,late ,933.52
,56159.0,Wrong Item ,1415.05
9151.0,55118.0,Late,290.71
9152.0,86961.0,damaged ,733.9
9153.0,, damaged,1886.88
9154.0,, damaged,808.37
,92922.0,,1930.43
9156.0,69627.0,late ,1105.0
9157.0,96219.0, Late,-50.47
9158.0,, Wrong Item,695.48
,51632.0,WRONG ITEM,992.37
9160.0,68110.0,Late ,290.73
9161.0,79162.0,DAMAGED,313.42
9162.0,90937.0, Wrong Item,1164.02
9163.0,,wrong item,1125.78
9164.0,89603.0,Damaged ,1293.86
9165.0,,late ,
9166.0,,Damaged,1993.44
9167.0,71486.0,Late ,1170.96
,52551.0, LATE ,1709.55
9169.0,,Damaged,1838.94
9170.0,71399.0,damaged,501.98
9171.0,95397.0,damaged,1414.81
9172.0,80917.0,Damaged,1054.99
9173.0,94540.0,LATE ,-11.21
9174.0,84167.0,Late,123.85
9175.0,88609.0,damaged ,1497.26
,74234.0, damaged,957.3
9177.0,72008.0, LATE ,432.69
9178.0,53820.0, Wrong Item,1269.05
9179.0,,Wrong Item ,191.59
9180.0,,,1791.99
9181.0,79200.0, damaged,667.63
9182.0,52851.0,Wrong Item,1434.69
9183.0,54778.0,Wrong Item ,919.84
,54188.0,LATE,1733.92
9185.0,73142.0,,1711.68
9186.0,58423.0,DAMAGED,815.09
9187.0,53712.0,LATE  ,703.64
9188.0,74292.0, damaged,296.02
9189.0,90783.0,Wrong Item ,403.73
9190.0,,damaged ,573.79
9191.0,75734.0, Damaged,349.11
9192.0,,Damaged ,1116.41
9193.0,,late,-19.33
9194.0,66007.0, LATE ,417.88
9195.0,60742.0,LATE  ,-64.61
9196.0,,wrong item,900.14
9197.0,70762.0,Damaged,1774.5
9198.0,,LATE  ,
9199.0,64110.0, Damaged,1919.4
9200.0,,LATE ,1068.66
9201.0,62089.0, Wrong Item,1403.26
,53854.0, Wrong Item,-78.49
9203.0,56755.0,LATE ,1934.3
9204.0,82547.0,damaged,460.53
9205.0,55571.0,Wrong Item ,313.65
9206.0,97590.0,Wrong Item ,1171.76
9207.0,95462.0,wrong item,460.07
9208.0,98345.0,damaged ,619.67
9209.0,90923.0,wrong item,
9210.0,,LATE  ,513.78
9211.0,76386.0,damaged,1909.93
9212.0,67664.0,,1888.11
,89255.0, Wrong Item,
9214.0,72232.0, Late,1700.86
,58641.0,late ,1323.89
9216.0,78077.0,Damaged ,1192.74
9217.0,,damaged ,
9218.0,,damaged ,663.21
9219.0,64455.0,damaged,1450.84
9220.0,,DAMAGED,1507.85
9221.0,72071.0, Late,555.57
9222.0,74840.0,Wrong Item ,961.29
9223.0,95882.0,Late ,1155.4
9224.0,93210.0,wrong item,1748.84
9225.0,98116.0,Late ,803.76
9226.0,57443.0,damaged,699.67
9227.0,94166.0,Late ,1456.5
9228.0,94156.0,Damaged,1885.44
9229.0,88123.0,LATE ,1110.93
9230.0,78137.0,late,1592.25
,79805.0,LATE  ,521.54
9232.0,,,251.18
9233.0,95750.0,,1203.01
9234.0,53671.0,Damaged ,366.7
9235.0,82032.0, Wrong Item,1540.3
9236.0,75073.0,damaged,
9237.0,80396.0,LATE,1296.65
,97511.0,damaged,918.89
9239.0,,LATE,1552.31
9240.0,67658.0,Wrong Item ,228.17
9241.0,91689.0,Late ,
9242.0,51595.0,late ,576.17
9243.0,92485.0,wrong item,396.07
9244.0,99542.0,,1934.4
9245.0,74322.0,late,625.3
9246.0,62940.0,damaged,335.6
9247.0,87801.0,,260.03
9248.0,95173.0,late ,1145.54
9249.0,63565.0,late,1942.93
9250.0,81221.0,Damaged ,1364.84
9251.0,97553.0,Late ,588.21
,52409.0,late,1067.87
9253.0,98102.0,LATE ,-27.56
9254.0,56537.0,Wrong Item ,
,79614.0,,1232.32
9256.0,,Late ,1191.97
9257.0,96761.0, Wrong Item,646.53
9258.0,96669.0,LATE,116.19
9259.0,81986.0,wrong item,146.31
9260.0,65738.0, Late,
9261.0,68375.0,Late ,
9262.0,85795.0,damaged,1412.21
9263.0,82875.0, Late,
9264.0,55121.0,wrong item,265.38
9265.0,89072.0,DAMAGED,1421.3
9266.0,,WRONG ITEM,195.56
9267.0,50501.0,,644.0
9268.0,77770.0,damaged,400.56
9269.0,79189.0,late,757.68
9270.0,62210.0, LATE ,1054.77
9271.0,93009.0, Wrong Item,1348.92
,69394.0,late ,1811.01
9273.0,57970.0,Late ,348.09
9274.0,67238.0,late,-63.76
9275.0,,Damaged ,568.66
9276.0,,,113.17
9277.0,62790.0,,1662.43
9278.0,,Wrong Item ,-81.17
9279.0,95275.0,LATE ,48.85
9280.0,97961.0,late,606.62
9281.0,,LATE  ,1724.2
9282.0,85993.0, LATE ,1074.55
9283.0,,LATE,1460.96
9284.0,89590.0,damaged,-57.25
,88989.0,DAMAGED,1407.01
9286.0,65732.0,Late,1418.8
9287.0,91872.0,LATE  ,1533.53
9288.0,68528.0,damaged,75.07
9289.0,84293.0, Damaged,1346.98
9290.0,,wrong item,1380.65
,96808.0,late,1866.92
,59863.0,Late ,254.16
9293.0,65321.0,LATE,588.8
9294.0,68600.0,LATE  ,
9295.0,55444.0, LATE ,798.58
9296.0,94732.0,damaged,1705.26
9297.0,67062.0,damaged,1409.26
9298.0,91257.0,,1691.78
9299.0,94097.0,Wrong Item,1973.09
9300.0,84754.0,late,
9301.0,66074.0, Damaged,449.56
9302.0,,Wrong Item,674.43
9303.0,81254.0, Damaged,875.08
9304.0,, Late,
9305.0,67380.0,WRONG ITEM,1058.63
9306.0,73767.0,damaged,51.89
9307.0,50502.0, Late,1463.27
9308.0,69302.0,damaged,1267.84
9309.0,62356.0, Late,750.54
9310.0,73742.0,late ,1371.25
9311.0,,wrong item,
9312.0,90979.0,Late ,
9313.0,90680.0,Damaged,752.81
9314.0,60918.0,damaged ,
9315.0,76029.0,Damaged,
9316.0,54679.0,Late ,1315.37
9317.0,89418.0,LATE ,1280.78
,60936.0, LATE ,1518.12
,50611.0,damaged,1343.36
9320.0,80894.0,late,314.54
9321.0,95284.0,,
9322.0,52648.0,late,
9323.0,92240.0, damaged,578.47
9324.0,89989.0,damaged,309.83
9325.0,77404.0, Damaged,1445.79
9326.0,83685.0, Late,1053.41
9327.0,67190.0, damaged,1600.5
9328.0,74042.0,LATE,1792.02
9329.0,67273.0,Damaged,1843.68
9330.0,,,587.08
,93226.0,Late ,704.63
9332.0,99356.0,WRONG ITEM,1090.79
9333.0,50252.0,DAMAGED,1439.51
9334.0,,LATE  ,1562.44
9335.0,69916.0,DAMAGED,566.72
9336.0,,late ,
9337.0,,LATE  ,-14.87
9338.0,,DAMAGED,1832.74
9339.0,57966.0,Late ,410.7
9340.0,62826.0,Damaged,687.24
9341.0,70103.0, Late,1433.39
9342.0,61631.0,Late,360.24
9343.0,58541.0,wrong item,628.14
9344.0,,,486.88
9345.0,84663.0,Damaged,491.65
9346.0,77811.0,,1498.77
9347.0,74107.0,late,1585.91
9348.0,78698.0,Wrong Item ,623.27
,68852.0,DAMAGED,1315.53
9350.0,67222.0, Late,987.92
9351.0,81711.0,,-87.06
9352.0,67281.0, damaged,1790.74
9353.0,77935.0,,1028.8
9354.0,98241.0,late ,861.97
9355.0,56515.0,,107.59
9356.0,67470.0,LATE ,99.19
9357.0,64703.0,wrong item,546.6
9358.0,75806.0, damaged,649.61
9359.0,82641.0,DAMAGED,
9360.0,64113.0,Late,557.23
9361.0,55290.0,LATE ,504.32
9362.0,,Late ,1834.57
9363.0,,WRONG ITEM,1036.56
9364.0,73839.0,Damaged,1962.65
9365.0,56458.0,Damaged,
9366.0,68657.0,LATE  ,145.48
9367.0,82982.0,Damaged,163.48
9368.0,97963.0,LATE  ,612.24
9369.0,68601.0,damaged ,310.2
9370.0,,Damaged,1166.76
9371.0,98081.0,,294.99
9372.0,,WRONG ITEM,833.38
9373.0,64155.0,LATE  ,338.23
9374.0,,DAMAGED,-20.21
,67839.0,damaged ,658.6
9376.0,,damaged,1112.61
9377.0,81233.0,damaged,280.69
9378.0,50049.0,,1897.06
9379.0,83673.0,Late ,1488.86
9380.0,69228.0,,1060.17
9381.0,69028.0,,1405.46
9382.0,54228.0,wrong item,1832.43
9383.0,89286.0,wrong item,
9384.0,61891.0,Late ,
9385.0,98521.0,damaged ,1422.31
9386.0,,WRONG ITEM,393.21
9387.0,,Late ,-21.76
9388.0,78382.0,Late ,
9389.0,72989.0,,1103.98
,67222.0,damaged,1944.57
9391.0,80406.0,LATE  ,825.11
9392.0,,,660.8
,95617.0,LATE,1220.92
9394.0,88890.0,,
9395.0,78419.0,damaged ,732.36
9396.0,83588.0,Damaged,768.42
9397.0,96584.0,Late ,774.12
9398.0,67087.0,DAMAGED,425.44
9399.0,56415.0,Damaged,1445.04
9400.0,91493.0,late,1564.13
,89472.0,Late ,
9402.0,77292.0,Damaged,565.71
9403.0,52586.0,,
,,LATE,
9405.0,86741.0,Damaged ,
9406.0,69269.0, damaged,-62.45
9407.0,85380.0,DAMAGED,1452.98
9408.0,96024.0, damaged,502.16
9409.0,67617.0,Damaged,1476.72
9410.0,58421.0,late ,
9411.0,76611.0,Damaged,1902.15
9412.0,,,1637.64
9413.0,,Late ,1189.24
9414.0,51342.0,late ,707.36
9415.0,76895.0,,
9416.0,64187.0, damaged,856.33
9417.0,91257.0,Damaged,1127.16
9418.0,69930.0, LATE ,1890.09
9419.0,79254.0,DAMAGED,1254.56
,63099.0,LATE,33.77
9421.0,90145.0,Wrong Item,757.59
9422.0,68475.0, LATE ,1384.32
9423.0,52197.0,DAMAGED,116.91
9424.0,54173.0,Late ,1502.32
9425.0,89278.0,Late,1651.22
9426.0,97138.0, LATE ,915.53
9427.0,83029.0, LATE ,191.89
9428.0,53032.0, Wrong Item,-48.14
9429.0,68821.0,LATE,1527.32
9430.0,97155.0,Wrong Item ,1373.88
9431.0,97356.0,damaged ,
9432.0,99385.0,damaged,1602.19
9433.0,,damaged,371.61
9434.0,72818.0, LATE ,1380.75
9435.0,99351.0,Damaged,1640.83
9436.0,66641.0,Late ,1536.22
,87578.0,LATE,553.47
9438.0,,Late ,1211.5
9439.0,93150.0,,1607.0
9440.0,78269.0,damaged,1605.76
9441.0,80114.0,LATE,
9442.0,79101.0, Wrong Item,581.79
9443.0,,Damaged,1798.77
9444.0,68500.0,Wrong Item,
9445.0,59510.0, damaged,588.69
9446.0,67694.0, Late,1350.84
9447.0,53580.0,Wrong Item,1985.54
9448.0,50788.0,LATE ,684.34
9449.0,,,1502.35
9450.0,66148.0,Late,1168.14
9451.0,87740.0, Wrong Item,1250.77
,,late ,1817.54
9453.0,84306.0,LATE,847.75
9454.0,91262.0, damaged,346.04
9455.0,,WRONG ITEM,622.56
9456.0,93874.0,DAMAGED,1742.14
9457.0,71295.0,,662.34
9458.0,54566.0,,675.13
9459.0,93570.0,LATE,98.48
9460.0,74199.0,Wrong Item ,
,80417.0,Wrong Item,1240.62
9462.0,81855.0,damaged ,483.48
9463.0,,Late ,270.57
9464.0,63160.0,Damaged ,700.78
9465.0,54396.0,LATE,822.67
9466.0,60947.0, LATE ,-25.62
9467.0,90552.0, Wrong Item,1455.11
9468.0,99312.0,Wrong Item,1517.94
9469.0,67614.0, Damaged,1698.12
9470.0,89588.0,Damaged,242.15
9471.0,66392.0,Damaged,966.55
9472.0,65450.0, LATE ,1561.28
9473.0,,LATE  ,358.8
9474.0,95879.0,,1778.94
9475.0,96209.0,late,
9476.0,50502.0, Late,1984.81
,88658.0,,1603.56
9478.0,80756.0,,1142.68
9479.0,62022.0,,1722.35
9480.0,58098.0,wrong item,269.78
,89353.0,,1045.1
9482.0,68116.0,damaged,752.04
9483.0,64198.0, Damaged,596.21
9484.0,,WRONG ITEM,229.51
,56453.0,Damaged,1841.94
,65121.0,LATE ,337.33
9487.0,55594.0, damaged,84.3
9488.0,80169.0,Damaged,1080.58
9489.0,,Late ,
9490.0,,late,581.35
9491.0,64718.0, Late,1834.36
9492.0,72847.0, LATE ,
9493.0,84935.0,late,509.78
,53292.0, Wrong Item,163.55
,91683.0,Damaged ,474.88
,,wrong item,1688.85
9497.0,84048.0,WRONG ITEM,
9498.0,94267.0,WRONG ITEM,225.9
9499.0,54395.0,Late ,1644.98
9500.0,54756.0,DAMAGED,1318.73
9501.0,97379.0,Wrong Item ,
9502.0,83257.0, damaged,917.87
9503.0,91301.0,Late ,
9504.0,82644.0,,1760.84
9505.0,58938.0,damaged ,1114.11
9506.0,54875.0, Wrong Item,376.4
9507.0,70390.0, Damaged,1821.3
9508.0,78002.0,DAMAGED,273.89
9509.0,59379.0, LATE ,-75.43
9510.0,67395.0, Damaged,293.26
9511.0,66691.0,,1475.85
9512.0,, LATE ,
9513.0,87139.0,LATE  ,786.52
9514.0,61696.0,Late ,
9515.0,84832.0,Wrong Item,1840.67
9516.0,93181.0, Damaged,-53.5
9517.0,, Damaged,257.74
9518.0,97022.0,WRONG ITEM,1201.65
9519.0,95332.0,damaged ,1008.9
9520.0,92814.0,WRONG ITEM,310.02
9521.0,83394.0,,1956.83
9522.0,, LATE ,1438.82
9523.0,99642.0,Wrong Item ,1262.66
9524.0,88589.0,DAMAGED,103.84
9525.0,, LATE ,240.82
9526.0,90272.0,Damaged ,1698.77
9527.0,93144.0,LATE  ,504.08
9528.0,87176.0,Late ,
9529.0,66329.0,Damaged,
,77604.0,wrong item,356.35
9531.0,87495.0,Late,1074.31
9532.0,,WRONG ITEM,1278.5
9533.0,70641.0,LATE,466.51
9534.0,,Wrong Item ,1646.84
9535.0,83720.0,DAMAGED,1368.05
9536.0,86186.0,Damaged ,238.28
9537.0,,LATE ,1206.62
,81006.0, Late,
9539.0,73103.0,,1524.07
9540.0,50661.0,Wrong Item ,935.07
9541.0,79341.0,damaged,812.77
9542.0,,Wrong Item,561.63
9543.0,69969.0,Late,1695.28
9544.0,79055.0,damaged,1815.25
9545.0,, Wrong Item,1815.21
9546.0,82233.0,Late ,740.29
9547.0,76150.0, LATE ,1895.07
9548.0,78099.0,LATE ,
9549.0,91288.0, damaged,
9550.0,95051.0,DAMAGED,
9551.0,62420.0,DAMAGED,1371.83
9552.0,92001.0, Wrong Item,1898.55
9553.0,52035.0,Damaged,859.46
9554.0,91560.0,Late,1007.31
9555.0,91539.0,,790.44
9556.0,58603.0,late ,1112.16
9557.0,,,1165.6
9558.0,51470.0,Late ,170.41
9559.0,,DAMAGED,81.93
9560.0,85737.0,Damaged,1568.41
9561.0,82944.0,LATE ,348.08
9562.0,72158.0,Damaged ,
,56779.0, Damaged,290.78
9564.0,70363.0,DAMAGED,97.29
9565.0,71912.0,,1669.12
9566.0,,Late ,1496.36
9567.0,50697.0,damaged,1870.46
9568.0,71400.0,Damaged,1866.44
9569.0,,Damaged,1757.79
9570.0,50409.0,DAMAGED,1221.25
9571.0,94126.0,Late ,1462.07
9572.0,94689.0,Late ,733.81
,93065.0,Late,1886.07
9574.0,54296.0,LATE,1676.66
9575.0,81286.0,DAMAGED,1941.4
9576.0,62875.0, damaged,965.62
9577.0,, LATE ,165.31
9578.0,52922.0, Damaged,1506.38
,64579.0,Late,765.65
,54869.0,Wrong Item ,1635.5
9581.0,65622.0,late,100.6
9582.0,81277.0,Late,1286.69
9583.0,79368.0,DAMAGED,
9584.0,57646.0,Wrong Item ,933.19
9585.0,75720.0,damaged,152.08
9586.0,64589.0,Damaged,-59.24
9587.0,62625.0, damaged,312.74
9588.0,92133.0,DAMAGED,-58.27
9589.0,,LATE,417.67
9590.0,,Late ,680.34
9591.0,,LATE  ,1380.88
9592.0,71097.0,Damaged,1692.84
9593.0,86633.0,DAMAGED,157.78
9594.0,,DAMAGED,1610.4
9595.0,92163.0,,656.92
9596.0,, Wrong Item,1434.16
9597.0,59823.0,damaged ,
9598.0,90431.0,LATE  ,654.46
9599.0,61978.0,damaged,737.79
9600.0,,damaged,277.25
9601.0,67480.0, LATE ,1962.49
9602.0,89588.0,damaged,
9603.0,73074.0,Damaged ,
,,LATE ,-95.3
9605.0,72275.0,damaged ,1631.52
9606.0,57895.0,DAMAGED,-96.58
9607.0,58749.0,late,896.62
9608.0,77759.0,DAMAGED,1225.04
9609.0,90946.0,Damaged ,261.63
,,Late ,763.45
9611.0,81094.0,Wrong Item,158.19
9612.0,64333.0,WRONG ITEM,262.6
9613.0,82383.0,Damaged,1351.23
9614.0,77159.0,wrong item,616.79
9615.0,57989.0,,-54.72
9616.0,68594.0,Late,1364.27
9617.0,,,633.07
9618.0,84127.0,,795.33
9619.0,55886.0,,1894.56
9620.0,63817.0, Damaged,1291.58
9621.0,,Late ,1051.29
9622.0,82322.0, damaged,693.64
9623.0,62858.0,Late ,828.21
9624.0,84270.0,Late ,1474.47
9625.0,99884.0,DAMAGED,1150.58
9626.0,91419.0,Wrong Item,923.76
9627.0,53887.0,damaged ,1841.73
9628.0,78351.0, Wrong Item,1495.57
9629.0,94720.0,late ,
9630.0,78058.0,Wrong Item,1810.55
9631.0,72896.0,Late ,
9632.0,79116.0,DAMAGED,1942.86
9633.0,61109.0, Wrong Item,696.13
9634.0,94982.0,Wrong Item ,268.16
9635.0,81075.0,LATE  ,-76.44
9636.0,76738.0,Damaged,990.45
9637.0,52504.0,Wrong Item ,629.29
9638.0,98482.0,Damaged,1167.54
9639.0,59436.0,DAMAGED,771.56
9640.0,,Late,811.96
9641.0,74553.0,,963.32
9642.0,55531.0,,1472.91
9643.0,,,970.97
9644.0,50773.0, Damaged,1846.52
9645.0,71821.0,wrong item,954.93
9646.0,71687.0,Late,1135.66
9647.0,59020.0,late,1593.79
9648.0,70423.0,Damaged,1737.83
9649.0,53882.0,Late ,617.96
9650.0,85402.0,late,698.25
9651.0,58158.0,Late ,799.74
,,LATE  ,103.58
,,LATE ,
9654.0,74777.0, Damaged,
9655.0,58342.0,Late,1608.21
9656.0,70493.0,damaged ,49.66
9657.0,, Damaged,1938.45
9658.0,94511.0,WRONG ITEM,
,,LATE,771.87
9660.0,, Late,1535.39
9661.0,97866.0, damaged,1809.78
9662.0,,Damaged,1720.96
9663.0,,Late ,1569.24
9664.0,70194.0,damaged,1019.86
9665.0,,damaged,162.84
9666.0,58337.0, Late,463.24
9667.0,61021.0,Late ,956.99
9668.0,83058.0,Late ,1411.54
9669.0,57552.0,LATE,1872.73
9670.0,54970.0,Late ,700.53
9671.0,,DAMAGED,1882.49
9672.0,97867.0,damaged ,1722.32
9673.0,97826.0,DAMAGED,1473.33
9674.0,96341.0,LATE  ,
9675.0,90023.0,damaged,
9676.0,72751.0,Wrong Item ,1182.27
,97023.0,Late ,267.97
9678.0,,damaged,1831.41
9679.0,57547.0,Late ,1345.85
9680.0,73944.0, Damaged,768.34
9681.0,86218.0, Wrong Item,1405.02
9682.0,62969.0, LATE ,291.11
9683.0,,Damaged,956.98
9684.0,52352.0,,1978.61
,71865.0,Wrong Item,-17.02
9686.0,52708.0, Late,1417.8
9687.0,96966.0,Damaged,1027.5
9688.0,69425.0,damaged ,1282.93
9689.0,50901.0,Damaged ,1572.22
9690.0,75093.0,damaged ,424.83
9691.0,, Damaged,1278.54
9692.0,,wrong item,287.52
,, Damaged,341.9
,, Damaged,-20.26
9695.0,97275.0,damaged,659.89
9696.0,53085.0, damaged,244.13
9697.0,99576.0,,-29.42
9698.0,83796.0,,-24.51
9699.0,,LATE,594.57
9700.0,,LATE,113.1
9701.0,62428.0,WRONG ITEM,1372.2
,61031.0,Late,539.8
9703.0,74613.0, Damaged,
9704.0,69348.0,LATE ,73.89
9705.0,53547.0,wrong item,590.09
9706.0,, Wrong Item,74.92
9707.0,89621.0,WRONG ITEM,
9708.0,94203.0, LATE ,1675.35
9709.0,98940.0,Wrong Item,1596.34
9710.0,76961.0,Late ,1133.85
9711.0,,,1440.1
9712.0,96875.0,Damaged ,1088.43
9713.0,71132.0, LATE ,-40.13
9714.0,68949.0,DAMAGED,321.51
9715.0,91880.0, LATE ,24.2
9716.0,50832.0,wrong item,427.98
9717.0,68221.0,Damaged ,331.74
9718.0,,DAMAGED,8.7
9719.0,55417.0, LATE ,1503.88
9720.0,, Wrong Item,1015.28
9721.0,,damaged,904.78
9722.0,,Wrong Item ,984.83
,98740.0,Late ,647.23
9724.0,97608.0,,605.2
9725.0,50429.0,Wrong Item,10.17
9726.0,69873.0, LATE ,
9727.0,88527.0,Late ,534.11
9728.0,52273.0,late,
9729.0,, Wrong Item,833.69
9730.0,60450.0, damaged,208.0
9731.0,70681.0,,396.07
9732.0,98212.0,,72.94
,73187.0, Wrong Item,1828.13
9734.0,68531.0, LATE ,1411.61
9735.0,75949.0,DAMAGED,258.22
9736.0,98090.0, damaged,1092.96
9737.0,60625.0,wrong item,
9738.0,,damaged,426.91
9739.0,95013.0,late ,1172.29
9740.0,85098.0,late,385.89
,91038.0,LATE  ,
9742.0,89082.0,Late,1819.38
9743.0,53771.0,,1916.73
9744.0,,LATE  ,1531.12
9745.0,63950.0,wrong item,459.16
9746.0,,Wrong Item ,1226.98
9747.0,71954.0, damaged,
,94312.0,Damaged,1478.38
9749.0,,damaged,17.25
9750.0,64877.0,,297.68
9751.0,81416.0,wrong item,241.45
9752.0,70927.0, LATE ,
,,Late,225.18
9754.0,,wrong item,1898.76
9755.0,99409.0,wrong item,259.21
9756.0,89210.0,LATE ,1862.85
9757.0,85498.0,Wrong Item ,448.78
9758.0,83730.0,late,65.7
9759.0,99392.0,Damaged,
9760.0,57595.0,DAMAGED,1622.22
9761.0,86739.0,LATE,1646.01
9762.0,,damaged,1070.31
9763.0,85795.0, Wrong Item,1092.41
9764.0,,WRONG ITEM,481.03
9765.0,51586.0,WRONG ITEM,-42.18
9766.0,84781.0,Damaged,1964.78
9767.0,59921.0,,659.01
9768.0,72856.0,Damaged,1251.25
9769.0,89192.0,Late,772.41
,75407.0,wrong item,
9771.0,90435.0, LATE ,545.82
9772.0,,late,446.49
9773.0,84810.0,damaged,200.27
9774.0,,Wrong Item,1445.95
9775.0,68501.0,WRONG ITEM,1779.42
9776.0,58122.0,,1870.29
9777.0,50584.0,,-64.15
9778.0,,WRONG ITEM,932.64
9779.0,99013.0,,1486.56
9780.0,82933.0,WRONG ITEM,1337.01
9781.0,65470.0,Damaged ,1401.24
9782.0,81032.0,LATE,363.61
9783.0,65527.0,damaged,727.44
9784.0,,damaged,1897.65
,65540.0,,751.67
,52328.0,,1940.46
9787.0,67101.0, Damaged,-11.98
9788.0,57172.0,Damaged,861.18
9789.0,65377.0,Late ,1969.31
9790.0,59761.0,wrong item,1814.77
9791.0,63557.0,,1524.0
9792.0,80692.0,DAMAGED,
9793.0,, Wrong Item,39.26
9794.0,52683.0, damaged,250.31
9795.0,,WRONG ITEM,45.05
9796.0,95891.0,LATE ,68.16
,76895.0,late,-91.19
9798.0,90603.0, damaged,261.29
9799.0,,,1353.15
9800.0,77473.0,LATE ,345.54
9801.0,71366.0,Wrong Item ,297.62
9802.0,71355.0,,1501.37
9803.0,,,
9804.0,57634.0, Late,33.04
9805.0,91897.0, Wrong Item,249.51
9806.0,52089.0,Wrong Item ,1847.16
9807.0,67927.0,Damaged,-58.07
9808.0,87159.0,wrong item,954.55
9809.0,96287.0,damaged ,181.44
9810.0,75626.0,LATE  ,
9811.0,,DAMAGED,1622.37
9812.0,56239.0,late,1462.81
9813.0,79137.0,damaged,1388.83
9814.0,50398.0,late,1633.36
9815.0,57546.0,LATE,24.51
9816.0,78660.0,late ,267.7
9817.0,66198.0,DAMAGED,871.24
9818.0,,Late ,1570.16
9819.0,53625.0,Late ,570.05
9820.0,54837.0,late ,394.91
9821.0,66620.0,LATE  ,1645.74
9822.0,70717.0,Wrong Item ,1447.07
9823.0,77073.0,Damaged ,1783.53
9824.0,68242.0,LATE  ,1564.25
9825.0,58128.0,Wrong Item,88.04
9826.0,52649.0,WRONG ITEM,139.26
9827.0,62498.0,damaged,797.2
9828.0,91158.0,Damaged,1884.45
9829.0,,,83.4
9830.0,73817.0,Damaged,111.51
,80939.0,Late,1388.4
9832.0,,LATE,1807.43
9833.0,90651.0,Damaged,358.54
9834.0,82453.0,Late,6.05
