inventory_id,product_id,warehouse_id,stock_level,last_updated
27818.0,,373.0,2764.0,2021-09-25
,2904.0,383.0,4049.0,2023-11-09
27820.0,2969.0,337.0,457.0,2021-06-22
27821.0,5712.0,397.0,2672.0,2024-08-23
27822.0,2223.0,339.0,,2021-01-22
27823.0,,304.0,2205.0,2023-03-09
27824.0,6434.0,,,2025-12-08
27825.0,6190.0,318.0,4702.0,2025-07-06
27826.0,4058.0,338.0,2725.0,2025-11-24
27827.0,2687.0,392.0,2111.0,2024-05-17
27828.0,4075.0,331.0,1195.0,2022-03-06
27829.0,5919.0,355.0,586.0,2021-04-21
27830.0,6945.0,375.0,1390.0,2021-06-15
27831.0,,352.0,43.0,2023-03-05
,2650.0,346.0,942.0,2021-01-21
27833.0,,,4269.0,2022-10-04
27834.0,,331.0,2944.0,2023-12-04
27835.0,3636.0,,4750.0,2021-08-05
27836.0,3829.0,393.0,4250.0,2025-10-30
27837.0,6967.0,354.0,3932.0,2022-03-08
27838.0,,328.0,789.0,2025-06-28
27839.0,4257.0,397.0,68.0,2025-07-01
27840.0,,327.0,3460.0,2024-10-30
27841.0,2419.0,349.0,1255.0,2022-02-02
27842.0,2174.0,,1046.0,2025-06-07
27843.0,6721.0,375.0,2027.0,2021-03-12
27844.0,2384.0,326.0,1857.0,2022-08-01
27845.0,3420.0,308.0,374.0,2024-03-09
27846.0,2830.0,333.0,4713.0,
,2161.0,382.0,4999.0,2024-12-24
27848.0,,399.0,4013.0,2023-02-28
27849.0,,320.0,4445.0,
,,,795.0,2023-02-12
27851.0,3281.0,370.0,,2023-05-20
,4864.0,352.0,915.0,
27853.0,6140.0,391.0,1554.0,2022-08-11
,5533.0,380.0,3386.0,2023-08-21
27855.0,4721.0,384.0,3297.0,2025-11-03
27856.0,6124.0,,2154.0,2025-06-28
,5103.0,381.0,656.0,2024-11-04
27858.0,,393.0,4448.0,2024-07-23
27859.0,3997.0,305.0,1927.0,
27860.0,,336.0,1736.0,2022-01-30
27861.0,,,716.0,2024-07-26
27862.0,2839.0,347.0,2219.0,2022-07-29
27863.0,3606.0,,1167.0,2025-07-09
27864.0,2593.0,352.0,2658.0,2023-09-29
27865.0,6839.0,362.0,,2024-04-03
27866.0,,374.0,1295.0,2023-11-07
27867.0,4512.0,346.0,708.0,2022-07-29
27868.0,3660.0,338.0,886.0,2021-12-12
,,337.0,3135.0,2023-04-11
27870.0,4083.0,368.0,3949.0,2025-08-19
27871.0,4513.0,399.0,1095.0,2022-10-20
27872.0,2034.0,307.0,2712.0,2022-01-17
27873.0,4506.0,355.0,479.0,2022-03-22
27874.0,5304.0,,3676.0,2022-05-31
27875.0,2640.0,,818.0,2024-04-23
27876.0,2153.0,334.0,3873.0,
27877.0,,384.0,4088.0,
27878.0,3608.0,322.0,2141.0,2022-09-10
27879.0,2446.0,395.0,1333.0,2022-04-17
27880.0,2645.0,368.0,4206.0,2025-02-15
27881.0,3952.0,382.0,,2024-10-16
27882.0,,356.0,258.0,2021-05-22
27883.0,6755.0,337.0,2117.0,2021-02-07
27884.0,,342.0,649.0,2022-10-30
,4339.0,309.0,2929.0,2023-03-07
27886.0,6593.0,373.0,4590.0,2023-11-14
,3162.0,,,2022-05-13
27888.0,6515.0,352.0,821.0,2022-06-05
27889.0,2461.0,,2192.0,
27890.0,2407.0,397.0,4944.0,2024-10-14
27891.0,3066.0,331.0,3420.0,2024-10-04
27892.0,3516.0,,,2025-06-06
,,395.0,3361.0,2022-12-27
27894.0,4580.0,304.0,1083.0,2024-08-31
27895.0,4264.0,301.0,870.0,2025-09-10
27896.0,3500.0,,,2022-04-21
27897.0,6929.0,308.0,3127.0,2023-08-27
27898.0,2347.0,341.0,4878.0,2023-01-21
27899.0,4212.0,384.0,,2025-06-19
27900.0,2153.0,308.0,2422.0,2025-11-26
27901.0,2902.0,371.0,4323.0,2024-04-28
27902.0,3670.0,328.0,3520.0,2021-07-23
,6636.0,328.0,4799.0,2024-07-04
27904.0,,379.0,3033.0,2021-07-31
,6214.0,316.0,451.0,2024-12-07
27906.0,4187.0,399.0,2907.0,2022-09-12
27907.0,4275.0,378.0,3275.0,2023-07-09
,,355.0,856.0,2024-08-29
27909.0,2456.0,361.0,2538.0,2024-06-24
27910.0,,373.0,3363.0,2025-07-18
27911.0,3851.0,308.0,4462.0,2023-12-21
27912.0,6196.0,373.0,4889.0,2022-09-12
27913.0,,320.0,,
27914.0,5697.0,397.0,1261.0,2022-12-25
27915.0,3532.0,337.0,496.0,2024-08-21
27916.0,2788.0,309.0,1854.0,2025-11-02
27917.0,6457.0,,3918.0,2023-03-26
27918.0,5550.0,394.0,,2021-05-26
27919.0,2171.0,388.0,2014.0,2025-07-23
27920.0,5220.0,346.0,368.0,2023-07-08
27921.0,5050.0,321.0,3515.0,2022-08-21
27922.0,2736.0,357.0,3899.0,2021-10-26
27923.0,2763.0,356.0,4704.0,2025-04-08
27924.0,4902.0,304.0,1091.0,2021-05-27
27925.0,6869.0,,3290.0,2021-12-23
27926.0,3483.0,,2790.0,2023-01-22
,4747.0,386.0,1217.0,2024-08-26
27928.0,4359.0,373.0,4096.0,2024-03-03
,5463.0,382.0,583.0,
27930.0,4091.0,320.0,2175.0,2024-10-21
27931.0,6757.0,378.0,1410.0,2025-08-14
27932.0,,383.0,4083.0,2025-05-25
27933.0,,320.0,4969.0,2022-04-17
27934.0,2822.0,303.0,3815.0,2022-06-25
27935.0,2347.0,337.0,365.0,2021-04-11
27936.0,2225.0,,2326.0,2021-03-18
27937.0,3123.0,,1931.0,2023-10-21
27938.0,5849.0,315.0,1168.0,2023-01-11
27939.0,4263.0,362.0,2560.0,2023-03-31
27940.0,3330.0,369.0,17.0,2023-12-19
27941.0,,310.0,,2022-09-23
27942.0,,375.0,4552.0,2023-05-02
27943.0,2066.0,325.0,506.0,2025-02-26
27944.0,,338.0,2934.0,2022-07-05
27945.0,6917.0,,4649.0,2022-07-02
27946.0,2888.0,376.0,4105.0,2022-11-12
27947.0,4395.0,328.0,4210.0,2021-09-02
27948.0,3391.0,,2892.0,2023-12-11
27949.0,2039.0,388.0,2589.0,2024-05-30
27950.0,4140.0,396.0,254.0,2021-07-14
27951.0,,300.0,4986.0,2025-08-04
27952.0,2666.0,352.0,,2025-08-13
27953.0,3475.0,359.0,438.0,2023-03-17
27954.0,6131.0,387.0,2138.0,2021-12-31
27955.0,,305.0,2704.0,2021-12-16
27956.0,3134.0,320.0,2831.0,2025-01-15
27957.0,5814.0,,1514.0,2021-10-10
27958.0,,374.0,4327.0,2021-02-26
27959.0,3520.0,387.0,3560.0,2025-04-30
27960.0,3538.0,393.0,,2022-08-08
27961.0,4604.0,315.0,489.0,2024-11-06
27962.0,2041.0,375.0,2177.0,2025-09-06
27963.0,5561.0,373.0,8.0,2021-07-06
27964.0,3391.0,312.0,4707.0,2022-12-01
27965.0,5352.0,336.0,-1.0,2023-01-18
27966.0,5335.0,328.0,592.0,2022-03-20
27967.0,4698.0,,3935.0,2021-11-29
27968.0,4704.0,322.0,,2021-06-26
27969.0,2419.0,300.0,,2023-07-06
27970.0,3870.0,329.0,,2021-10-08
27971.0,6781.0,337.0,487.0,
27972.0,6219.0,341.0,182.0,2022-07-27
27973.0,,384.0,3280.0,2022-12-31
27974.0,3708.0,399.0,4923.0,2022-03-04
,3969.0,390.0,1359.0,2022-02-19
27976.0,2120.0,381.0,799.0,2023-04-09
27977.0,5685.0,369.0,1620.0,2023-12-23
27978.0,6468.0,,1254.0,2025-12-12
27979.0,3379.0,361.0,1908.0,
27980.0,6616.0,347.0,2211.0,2021-08-15
27981.0,3459.0,393.0,4856.0,2022-02-07
27982.0,3068.0,379.0,,
27983.0,3878.0,348.0,4150.0,2021-08-27
27984.0,2271.0,326.0,1411.0,2025-05-24
27985.0,,397.0,1936.0,2024-03-13
27986.0,,373.0,3958.0,2023-12-04
27987.0,,,3107.0,2025-03-16
27988.0,,373.0,3993.0,2021-12-08
27989.0,6529.0,,538.0,
27990.0,4724.0,384.0,972.0,
27991.0,3627.0,342.0,897.0,2024-12-30
27992.0,5028.0,321.0,4636.0,2024-09-20
27993.0,4538.0,305.0,1848.0,2021-11-06
,4015.0,372.0,679.0,2024-12-24
27995.0,3082.0,316.0,3622.0,2023-12-21
,3881.0,332.0,3650.0,2023-01-17
27997.0,3210.0,371.0,65.0,2024-02-09
27998.0,3965.0,,4113.0,2025-07-29
27999.0,4082.0,368.0,3594.0,2022-08-23
28000.0,6245.0,327.0,2825.0,
28001.0,4893.0,315.0,4671.0,2025-04-19
28002.0,,365.0,1287.0,2023-11-08
28003.0,5342.0,320.0,2497.0,2023-07-17
28004.0,,399.0,3966.0,2021-07-29
28005.0,3944.0,325.0,,2023-07-31
28006.0,3135.0,346.0,3079.0,2023-02-14
28007.0,5773.0,392.0,3861.0,2022-08-16
28008.0,,393.0,1571.0,2021-05-29
28009.0,2558.0,387.0,4806.0,2024-04-05
28010.0,2994.0,343.0,487.0,
28011.0,2033.0,315.0,405.0,2021-08-04
28012.0,2550.0,336.0,2987.0,2021-04-01
,4190.0,369.0,2504.0,2025-01-01
28014.0,3698.0,384.0,558.0,2021-09-03
28015.0,,,634.0,2023-11-03
28016.0,,399.0,4762.0,2025-05-17
28017.0,,373.0,885.0,2022-03-29
28018.0,3224.0,375.0,1015.0,2024-08-10
28019.0,5247.0,393.0,2773.0,2023-02-16
28020.0,,,320.0,2022-04-30
28021.0,4620.0,354.0,3416.0,2025-06-10
28022.0,,304.0,3936.0,2024-05-06
28023.0,3740.0,387.0,4095.0,2025-02-23
28024.0,4843.0,368.0,2255.0,2024-08-09
28025.0,3567.0,,2170.0,2024-10-11
28026.0,5221.0,359.0,1632.0,2024-06-05
28027.0,6678.0,341.0,1179.0,2022-04-22
28028.0,6566.0,346.0,2390.0,2022-01-02
28029.0,3390.0,313.0,3341.0,2021-01-28
28030.0,,,2981.0,2024-09-06
28031.0,5808.0,380.0,3273.0,2025-02-24
28032.0,3112.0,,522.0,2022-03-11
28033.0,4493.0,361.0,4420.0,2025-05-13
28034.0,3687.0,344.0,1012.0,2021-10-06
28035.0,2890.0,376.0,3467.0,2025-03-26
28036.0,4757.0,362.0,3528.0,2024-12-14
,6654.0,,1588.0,2024-03-04
28038.0,2860.0,376.0,1594.0,2024-05-17
28039.0,2922.0,303.0,594.0,2025-11-30
28040.0,5722.0,321.0,1174.0,2024-01-12
28041.0,5661.0,351.0,-4.0,2024-09-01
28042.0,,364.0,2949.0,2021-04-22
,3158.0,350.0,305.0,2021-09-25
28044.0,6298.0,,4595.0,2025-11-25
28045.0,6422.0,397.0,,2021-09-29
28046.0,6137.0,348.0,4897.0,2025-04-17
28047.0,5974.0,369.0,4802.0,
,2148.0,382.0,1630.0,2022-06-04
28049.0,,,388.0,2022-11-17
28050.0,2068.0,320.0,2341.0,2024-12-31
,5893.0,350.0,2894.0,2023-06-11
28052.0,6197.0,322.0,3055.0,
28053.0,5798.0,344.0,3633.0,
28054.0,3547.0,,,
28055.0,3320.0,338.0,222.0,2021-10-25
28056.0,6926.0,310.0,4050.0,2023-03-31
28057.0,5690.0,395.0,2331.0,2024-02-08
28058.0,,307.0,325.0,2024-06-17
28059.0,6939.0,347.0,3518.0,2021-07-06
,5369.0,338.0,3823.0,2021-07-13
28061.0,5198.0,345.0,1778.0,2021-10-27
28062.0,3376.0,369.0,4336.0,2024-01-02
,4945.0,337.0,559.0,2021-06-27
28064.0,2758.0,358.0,3275.0,2022-10-09
28065.0,3778.0,386.0,149.0,2022-07-09
28066.0,6065.0,315.0,1468.0,2025-06-11
28067.0,6376.0,,112.0,
28068.0,3606.0,359.0,2700.0,2021-06-28
28069.0,4644.0,386.0,2216.0,2023-04-23
28070.0,4276.0,,2475.0,2022-05-16
28071.0,6231.0,328.0,970.0,2023-06-17
,4956.0,334.0,1950.0,2025-10-01
28073.0,6226.0,356.0,4532.0,2021-05-08
28074.0,,383.0,2443.0,2023-01-25
28075.0,5690.0,372.0,4106.0,2021-10-29
28076.0,4259.0,336.0,2823.0,2021-05-16
28077.0,,394.0,3557.0,2025-01-11
,4070.0,,1474.0,2022-10-17
28079.0,4290.0,,3880.0,2023-07-08
,4346.0,392.0,-19.0,2021-10-29
28081.0,6722.0,361.0,1916.0,2022-06-21
28082.0,5097.0,320.0,,2022-12-29
28083.0,2172.0,310.0,4530.0,2023-07-21
28084.0,,318.0,3275.0,2021-07-28
28085.0,5216.0,388.0,4255.0,2022-08-09
28086.0,,396.0,4285.0,2024-05-26
28087.0,5044.0,315.0,3861.0,
28088.0,,381.0,3833.0,2021-10-28
28089.0,,394.0,1713.0,2023-11-12
28090.0,3879.0,305.0,3178.0,
28091.0,5408.0,300.0,4027.0,2024-05-20
28092.0,,310.0,,2022-05-28
28093.0,,,4217.0,2024-09-20
28094.0,5672.0,,4761.0,2023-06-09
28095.0,,337.0,1185.0,2023-08-05
28096.0,6280.0,305.0,,2021-03-06
28097.0,6682.0,384.0,1928.0,2025-02-03
,,325.0,179.0,2021-11-05
28099.0,2361.0,327.0,,
28100.0,4993.0,311.0,2299.0,2024-10-02
28101.0,3424.0,374.0,2386.0,2022-02-19
28102.0,3064.0,360.0,-16.0,2024-11-19
28103.0,5356.0,,1466.0,2025-09-20
28104.0,4017.0,345.0,1042.0,2022-06-07
28105.0,4495.0,362.0,3644.0,2021-10-03
28106.0,,381.0,3433.0,2025-02-22
28107.0,6002.0,338.0,3523.0,2023-04-16
28108.0,6500.0,327.0,487.0,2025-05-28
28109.0,6596.0,351.0,4851.0,
28110.0,,321.0,3667.0,2022-08-15
28111.0,2218.0,331.0,2768.0,2022-12-17
28112.0,5083.0,,4346.0,2022-10-13
28113.0,3478.0,345.0,3102.0,2024-03-20
28114.0,2462.0,317.0,2761.0,2021-04-29
28115.0,5623.0,344.0,450.0,2022-11-13
,4712.0,398.0,4608.0,2025-10-05
28117.0,6923.0,316.0,3022.0,2021-02-15
28118.0,,309.0,457.0,2021-04-06
28119.0,5966.0,321.0,4954.0,2022-07-24
28120.0,6557.0,380.0,4912.0,2023-10-01
28121.0,6489.0,,4169.0,2024-11-28
28122.0,6502.0,338.0,2314.0,2025-01-21
28123.0,3484.0,361.0,3500.0,2021-06-28
28124.0,5489.0,390.0,2758.0,2024-01-03
28125.0,4338.0,307.0,3499.0,2025-12-26
,6309.0,382.0,1437.0,2025-01-23
28127.0,3516.0,305.0,2450.0,2021-08-26
28128.0,3729.0,396.0,2011.0,2021-08-26
28129.0,2273.0,,4529.0,2021-10-13
28130.0,4197.0,328.0,391.0,2025-09-09
28131.0,4259.0,339.0,4174.0,2022-03-26
28132.0,3672.0,315.0,770.0,2022-09-12
28133.0,3189.0,315.0,1099.0,2021-03-10
28134.0,5709.0,390.0,1075.0,2025-07-13
28135.0,4893.0,311.0,2489.0,2023-12-30
28136.0,3642.0,355.0,,2025-08-15
28137.0,3304.0,,4184.0,2024-09-08
28138.0,,373.0,4242.0,2024-01-31
28139.0,6018.0,337.0,2439.0,2022-02-23
28140.0,2767.0,395.0,4016.0,2022-12-05
28141.0,2337.0,,4380.0,2024-09-03
28142.0,4619.0,380.0,3027.0,2021-04-06
28143.0,2060.0,398.0,137.0,2023-11-01
28144.0,4363.0,362.0,3186.0,2023-12-13
28145.0,3708.0,383.0,1171.0,2025-11-15
28146.0,,372.0,1401.0,2023-03-27
,4624.0,332.0,1857.0,2023-10-20
28148.0,6623.0,343.0,2191.0,2022-08-20
28149.0,2189.0,327.0,,
28150.0,2041.0,333.0,1860.0,
28151.0,6535.0,311.0,-46.0,2025-04-30
,6645.0,386.0,4963.0,2023-02-02
28153.0,5051.0,399.0,3445.0,2023-07-22
,4134.0,336.0,2639.0,2025-04-11
28155.0,5734.0,382.0,3707.0,2024-01-21
28156.0,2884.0,381.0,4563.0,2023-03-26
28157.0,5740.0,351.0,2619.0,2024-05-20
28158.0,6986.0,317.0,191.0,2023-04-06
28159.0,4185.0,326.0,2931.0,2021-10-19
28160.0,,396.0,88.0,2023-01-02
28161.0,6481.0,372.0,3088.0,2024-11-10
28162.0,4534.0,380.0,,2023-10-22
28163.0,3029.0,349.0,4637.0,2023-02-04
28164.0,3751.0,349.0,-19.0,2023-02-03
28165.0,4170.0,348.0,3383.0,2021-03-15
28166.0,5364.0,379.0,3296.0,2021-07-20
28167.0,2531.0,,1571.0,2023-07-25
28168.0,,,1248.0,2022-02-12
28169.0,4639.0,390.0,854.0,
28170.0,5880.0,,2856.0,2024-11-16
28171.0,4140.0,,4314.0,2023-07-31
28172.0,2758.0,352.0,,2024-04-16
28173.0,4360.0,356.0,1658.0,2022-11-22
28174.0,6165.0,325.0,1061.0,2021-10-02
28175.0,4626.0,390.0,1081.0,2021-11-11
28176.0,6507.0,304.0,45.0,2022-04-01
28177.0,,381.0,3946.0,2022-03-13
28178.0,5075.0,375.0,379.0,2023-06-14
28179.0,,342.0,2150.0,2024-11-24
28180.0,2769.0,327.0,4025.0,2022-10-08
,2585.0,335.0,4922.0,2022-05-05
28182.0,4848.0,330.0,3556.0,2025-06-11
28183.0,5111.0,,2786.0,2023-05-24
28184.0,4505.0,300.0,-57.0,
28185.0,4804.0,307.0,1268.0,2023-01-06
28186.0,6028.0,328.0,626.0,2024-01-28
,5021.0,390.0,4263.0,2025-01-16
28188.0,4619.0,,384.0,2022-11-05
28189.0,4859.0,,,2023-12-02
28190.0,,308.0,,2023-03-12
28191.0,,374.0,,
28192.0,,,3422.0,2021-09-26
28193.0,3241.0,383.0,4285.0,2021-03-30
28194.0,,395.0,2178.0,2022-10-15
28195.0,5727.0,322.0,2401.0,2021-05-07
28196.0,,348.0,4615.0,2021-11-21
28197.0,,375.0,-76.0,2023-10-16
28198.0,5794.0,328.0,3161.0,2021-03-23
28199.0,3359.0,360.0,295.0,
28200.0,5378.0,381.0,,
28201.0,5327.0,341.0,2520.0,2023-07-27
28202.0,3179.0,343.0,746.0,2025-02-18
,,349.0,1730.0,2024-03-31
28204.0,6464.0,347.0,4394.0,2025-10-21
28205.0,4956.0,303.0,1039.0,2024-09-15
28206.0,4419.0,326.0,4063.0,2024-03-28
28207.0,3891.0,339.0,3143.0,
28208.0,2273.0,351.0,2931.0,2024-07-31
28209.0,4398.0,397.0,4281.0,2023-10-09
28210.0,6802.0,,1042.0,2022-04-23
,3433.0,,3238.0,2024-05-13
28212.0,2579.0,357.0,4087.0,2025-04-25
28213.0,,386.0,2696.0,2022-03-12
28214.0,2047.0,,4464.0,2022-12-24
28215.0,2639.0,,4317.0,
28216.0,5005.0,,412.0,2023-09-04
28217.0,3407.0,,2203.0,2023-08-26
28218.0,3769.0,366.0,,2025-07-31
28219.0,4398.0,352.0,4325.0,2021-04-12
,2602.0,356.0,4118.0,
28221.0,,333.0,,2024-10-26
28222.0,4663.0,375.0,4032.0,2023-04-26
28223.0,3177.0,349.0,4562.0,2021-04-12
28224.0,4540.0,351.0,,2024-09-21
,5174.0,388.0,2634.0,2024-01-27
28226.0,2636.0,,3736.0,2023-01-21
,,374.0,4326.0,2023-12-27
28228.0,2121.0,339.0,2157.0,2021-08-27
28229.0,2959.0,338.0,3149.0,2021-06-12
28230.0,,399.0,280.0,2024-04-24
28231.0,4931.0,,2085.0,2021-03-26
28232.0,2010.0,356.0,853.0,2021-11-17
28233.0,4621.0,325.0,3204.0,2025-10-18
28234.0,3261.0,351.0,3100.0,2022-06-02
28235.0,4398.0,,1287.0,2021-11-25
28236.0,4035.0,313.0,3511.0,2022-07-17
28237.0,5588.0,,1314.0,2022-06-13
28238.0,,370.0,1807.0,2023-04-07
28239.0,4145.0,303.0,1186.0,
28240.0,5380.0,387.0,345.0,2021-04-30
28241.0,3072.0,,2346.0,2024-04-06
28242.0,4184.0,,3418.0,2024-12-31
,4528.0,300.0,4314.0,2022-10-22
28244.0,3462.0,364.0,4354.0,2023-01-28
28245.0,,,320.0,2022-06-11
28246.0,5134.0,321.0,4911.0,2025-07-20
28247.0,,,2885.0,2023-02-04
28248.0,6225.0,362.0,575.0,2023-07-20
28249.0,6199.0,,3543.0,2025-04-06
28250.0,5227.0,351.0,2972.0,2024-05-07
28251.0,2646.0,334.0,2936.0,2024-06-20
,4280.0,,2337.0,2023-06-19
28253.0,2241.0,327.0,3581.0,2021-08-28
28254.0,6979.0,390.0,4596.0,2023-12-05
28255.0,5971.0,,2198.0,2025-07-16
28256.0,4463.0,393.0,2963.0,2023-02-03
28257.0,6369.0,390.0,4607.0,2021-03-17
28258.0,4775.0,361.0,3850.0,2024-06-19
28259.0,2438.0,300.0,2515.0,2023-12-06
28260.0,6928.0,,3053.0,2022-07-15
28261.0,2732.0,329.0,2779.0,2023-05-12
28262.0,,381.0,276.0,
28263.0,2396.0,394.0,1337.0,2023-06-08
28264.0,2138.0,360.0,468.0,2023-10-26
28265.0,2695.0,306.0,,2024-03-19
28266.0,4269.0,358.0,,2023-08-03
28267.0,2838.0,,3625.0,2021-06-01
28268.0,,312.0,1092.0,2021-06-14
28269.0,2321.0,343.0,2880.0,2022-05-01
28270.0,,332.0,1163.0,2025-10-21
28271.0,3056.0,369.0,4479.0,2021-01-31
28272.0,2458.0,331.0,604.0,2023-08-28
,3080.0,354.0,2061.0,2025-03-19
28274.0,5271.0,390.0,1807.0,2022-10-08
28275.0,3048.0,316.0,3454.0,2022-09-29
,3560.0,357.0,4281.0,
,2318.0,375.0,3142.0,2023-05-04
28278.0,5582.0,336.0,,2023-01-22
,,,4262.0,2023-05-12
28280.0,6378.0,394.0,1291.0,2021-07-15
28281.0,5366.0,,188.0,2025-05-22
28282.0,4256.0,362.0,2929.0,2021-07-10
28283.0,2049.0,,2876.0,2024-12-15
,,333.0,,2023-12-03
28285.0,6517.0,,3094.0,2025-03-05
28286.0,2244.0,359.0,741.0,
28287.0,6968.0,,4686.0,2024-10-15
28288.0,3136.0,358.0,359.0,2021-04-13
28289.0,5497.0,,2553.0,
28290.0,6635.0,,4300.0,2021-09-23
28291.0,2854.0,318.0,719.0,2022-03-28
28292.0,6636.0,360.0,2950.0,2022-01-01
28293.0,6468.0,,1209.0,2024-12-30
28294.0,,,1658.0,2023-08-11
28295.0,3946.0,316.0,2178.0,2024-05-24
28296.0,2800.0,345.0,2999.0,2024-05-05
28297.0,6206.0,394.0,3181.0,2021-07-07
,3428.0,313.0,,2021-01-31
28299.0,6029.0,314.0,2223.0,2022-05-02
,6202.0,309.0,2544.0,2022-10-13
28301.0,6254.0,369.0,,2021-09-18
28302.0,6436.0,327.0,4351.0,2021-03-22
28303.0,5907.0,334.0,4128.0,
28304.0,2607.0,326.0,2584.0,2023-03-03
28305.0,2908.0,335.0,,
28306.0,,379.0,,2024-10-05
28307.0,5527.0,361.0,3814.0,2022-05-15
28308.0,3086.0,345.0,3030.0,2021-06-13
28309.0,6735.0,396.0,2534.0,2021-03-29
28310.0,6920.0,,3898.0,2025-06-16
,,326.0,1652.0,2024-11-03
28312.0,2568.0,329.0,1406.0,2025-02-20
28313.0,5092.0,359.0,367.0,
28314.0,4144.0,347.0,1904.0,2025-11-08
,4977.0,,439.0,2024-10-13
28316.0,4938.0,327.0,817.0,2024-06-23
28317.0,3565.0,343.0,-83.0,2023-05-16
28318.0,4853.0,386.0,851.0,2021-01-08
28319.0,4007.0,351.0,3313.0,2022-10-14
28320.0,4752.0,,3082.0,2022-10-11
28321.0,6717.0,381.0,3825.0,2023-01-07
28322.0,,,172.0,2023-07-16
,2963.0,338.0,4371.0,2025-11-24
28324.0,2838.0,391.0,3609.0,2023-06-23
28325.0,6890.0,344.0,1932.0,2024-06-05
28326.0,5313.0,,2368.0,2024-01-20
28327.0,,313.0,161.0,2021-09-24
28328.0,3179.0,388.0,2891.0,2023-02-09
,4373.0,325.0,4142.0,
28330.0,2871.0,396.0,4238.0,2022-12-17
28331.0,4149.0,,,2025-10-30
28332.0,5354.0,380.0,4724.0,2021-05-12
28333.0,2388.0,369.0,4962.0,2023-12-25
28334.0,4991.0,339.0,,2023-01-12
28335.0,,325.0,270.0,2022-06-10
,6960.0,388.0,4425.0,
28337.0,3779.0,303.0,2991.0,2022-10-01
28338.0,3422.0,,3703.0,2025-02-10
28339.0,4120.0,314.0,,2023-04-05
,5578.0,329.0,752.0,2025-10-19
28341.0,,392.0,1279.0,2023-09-04
28342.0,2028.0,384.0,1024.0,2025-10-02
28343.0,5518.0,311.0,1474.0,2021-03-04
28344.0,5159.0,310.0,2675.0,2023-02-12
28345.0,6885.0,358.0,244.0,2024-01-19
28346.0,2677.0,300.0,568.0,2022-02-23
28347.0,3789.0,311.0,,2021-08-08
28348.0,,351.0,3960.0,
28349.0,6359.0,366.0,,2022-11-24
,4087.0,325.0,,2021-03-13
28351.0,4622.0,,2652.0,2025-01-14
28352.0,2842.0,354.0,,2021-08-17
28353.0,6383.0,317.0,4704.0,
28354.0,4796.0,,,2024-11-27
28355.0,5742.0,316.0,,2023-08-11
28356.0,2711.0,307.0,2060.0,2023-02-06
28357.0,3693.0,312.0,226.0,2021-12-12
,2274.0,383.0,773.0,2021-02-03
28359.0,,350.0,3315.0,2024-12-02
28360.0,2582.0,388.0,2.0,2022-11-21
28361.0,4476.0,386.0,3554.0,2024-03-18
28362.0,4655.0,366.0,,2025-10-20
28363.0,5514.0,351.0,3418.0,2025-11-03
28364.0,3682.0,380.0,3092.0,2021-06-16
28365.0,2471.0,396.0,-47.0,2024-03-14
28366.0,2350.0,368.0,89.0,2024-12-21
28367.0,2203.0,391.0,3553.0,
28368.0,4160.0,362.0,4403.0,2024-04-10
28369.0,2647.0,339.0,2786.0,2025-11-10
28370.0,5883.0,371.0,673.0,2025-12-10
28371.0,6972.0,343.0,2340.0,2022-10-08
28372.0,4332.0,356.0,2598.0,2025-06-12
28373.0,5021.0,342.0,649.0,2022-07-30
28374.0,2812.0,337.0,724.0,2021-08-07
28375.0,2435.0,390.0,1217.0,2022-02-16
28376.0,4845.0,366.0,3952.0,2023-07-20
28377.0,4397.0,388.0,1686.0,2024-04-30
28378.0,3980.0,376.0,-62.0,2024-11-28
28379.0,6752.0,365.0,3949.0,2022-09-05
28380.0,,336.0,116.0,2021-07-13
28381.0,4195.0,346.0,424.0,
28382.0,5615.0,316.0,2049.0,
28383.0,4510.0,380.0,2661.0,2024-09-08
28384.0,3279.0,357.0,2120.0,2025-12-16
28385.0,4001.0,380.0,2723.0,2022-10-19
28386.0,2346.0,,1666.0,2021-12-14
28387.0,4024.0,320.0,2761.0,2022-06-18
28388.0,2687.0,,4521.0,2025-09-01
28389.0,3811.0,,284.0,2021-01-17
28390.0,,327.0,448.0,2025-05-05
28391.0,3773.0,384.0,2263.0,2022-04-22
28392.0,2263.0,332.0,4474.0,2025-06-26
28393.0,5916.0,352.0,4765.0,2022-10-14
28394.0,4309.0,347.0,3518.0,2022-04-28
28395.0,5273.0,362.0,3744.0,2024-12-23
28396.0,4037.0,336.0,2144.0,2023-09-28
28397.0,4894.0,337.0,414.0,2023-04-14
,6017.0,305.0,2526.0,2024-02-14
28399.0,5949.0,318.0,4574.0,2023-06-21
28400.0,3849.0,385.0,2368.0,2025-04-03
28401.0,2690.0,337.0,4391.0,2021-10-17
28402.0,5154.0,376.0,3447.0,2021-12-07
,4506.0,330.0,3598.0,2025-12-30
28404.0,4213.0,320.0,4878.0,2023-10-22
28405.0,2656.0,388.0,3718.0,2022-02-15
28406.0,5812.0,,2752.0,
28407.0,3851.0,362.0,2022.0,2024-01-16
28408.0,5679.0,390.0,1356.0,2022-08-01
28409.0,,341.0,3608.0,2022-04-27
28410.0,,349.0,4733.0,2025-03-15
28411.0,4382.0,342.0,2792.0,2022-06-12
28412.0,2323.0,329.0,2775.0,
28413.0,5606.0,382.0,1298.0,2025-06-11
28414.0,2974.0,313.0,,2025-08-22
