shipment_id,order_id,shipment_date,delivery_date,shipping_cost
257922.0,61495.0,2022-07-22,2025-05-21,1278.5
,80794.0,2025-02-18,2022-10-30,475.94
257924.0,62264.0,2021-06-20,2021-12-22,4360.51
257925.0,,2022-10-06,2024-01-06,
257926.0,,,2021-12-18,692.19
257927.0,83592.0,2023-02-11,2025-01-16,-151.76
257928.0,63771.0,,2024-12-22,1085.15
257929.0,97443.0,2022-08-03,2022-07-07,3364.88
257930.0,80883.0,2025-08-17,2021-09-26,4125.04
257931.0,94385.0,,2025-03-03,2399.43
257932.0,,2024-05-21,2024-11-18,2776.42
257933.0,55035.0,2022-11-25,2021-12-12,
257934.0,86340.0,2022-11-05,2021-03-15,4286.75
257935.0,54713.0,2022-04-08,2022-06-19,50.66
257936.0,51681.0,,2025-04-30,936.63
257937.0,66831.0,2022-12-22,2023-08-08,4520.08
257938.0,78074.0,2025-09-07,2022-09-05,2072.92
257939.0,74490.0,2023-03-11,2022-04-29,3568.72
257940.0,50305.0,2024-10-14,2021-05-29,869.83
257941.0,62901.0,2023-05-05,2023-12-04,435.14
257942.0,68474.0,2023-04-12,2025-05-12,4170.53
257943.0,83398.0,2025-10-10,2025-11-29,1566.5
257944.0,,2023-10-27,2023-03-02,3978.64
257945.0,82983.0,2025-05-03,2025-09-08,
257946.0,,,2024-11-09,
257947.0,,,2024-08-10,1396.21
,,2024-08-18,2023-12-15,1995.89
257949.0,,2025-05-18,2024-02-07,
257950.0,88163.0,2024-02-16,2025-02-26,
257951.0,62269.0,2025-12-18,2021-04-18,2906.02
257952.0,,,2022-08-20,2636.77
257953.0,88287.0,2023-07-15,2021-05-12,2454.23
257954.0,83350.0,2025-11-02,2021-09-14,3874.0
257955.0,93196.0,2023-11-28,2024-10-20,
257956.0,77032.0,2023-06-29,,4282.55
257957.0,88673.0,2021-09-08,2023-02-05,2815.54
257958.0,69652.0,2021-06-07,2025-05-24,4112.95
257959.0,56776.0,2021-11-18,2025-09-15,3947.94
257960.0,76506.0,2025-05-25,2021-06-12,4230.74
257961.0,50153.0,2023-11-22,,2284.47
257962.0,73633.0,2025-12-03,2025-07-26,3016.05
257963.0,93790.0,2024-10-06,2022-02-07,367.62
257964.0,90045.0,2023-09-12,2024-07-23,1409.23
257965.0,98875.0,2023-05-24,2022-04-01,1185.79
257966.0,77495.0,2023-05-25,2025-09-29,3661.29
257967.0,90481.0,2025-12-08,2023-04-24,4415.42
,,2025-08-04,,738.15
257969.0,57147.0,,2021-04-12,4863.26
257970.0,77153.0,2024-01-30,2021-08-12,2613.67
257971.0,89370.0,2024-07-05,2024-10-02,3060.36
257972.0,91009.0,2021-06-21,2024-09-04,2925.82
257973.0,75521.0,2021-12-16,2022-05-05,2165.43
257974.0,83622.0,2023-12-14,2022-10-13,2583.06
257975.0,89323.0,2024-03-19,2021-11-23,4020.64
257976.0,58155.0,2021-05-31,,4876.47
257977.0,52171.0,2021-11-30,2022-03-09,3780.1
257978.0,62603.0,,2022-11-03,3980.74
257979.0,57932.0,2023-12-05,2021-09-24,3678.22
257980.0,55218.0,2022-11-11,2025-06-05,654.08
257981.0,79073.0,2025-09-24,2023-07-20,2602.45
257982.0,77109.0,2023-02-04,2023-03-08,153.3
257983.0,57354.0,2022-08-26,2024-01-25,2241.27
257984.0,85033.0,,2022-07-03,4355.47
257985.0,89493.0,2024-03-15,2025-09-18,1867.43
257986.0,68413.0,2022-08-04,2022-04-02,4378.07
257987.0,,2024-03-28,2025-11-07,2104.37
257988.0,,2024-09-01,2023-11-08,1615.98
257989.0,54607.0,2022-10-14,2025-07-15,3529.32
257990.0,77393.0,2023-09-10,2025-05-06,4039.87
257991.0,,2025-09-23,2023-10-05,2237.54
257992.0,76524.0,2021-07-09,2023-08-17,2201.94
257993.0,63918.0,2023-06-06,2024-09-01,4120.88
257994.0,98367.0,2023-05-14,2025-09-22,4031.34
257995.0,89686.0,2023-03-09,2021-07-29,4550.78
257996.0,,2021-01-23,2021-12-18,1820.96
257997.0,,2021-03-28,2021-11-28,778.96
,,2023-11-30,2023-04-27,4762.49
257999.0,74673.0,2024-01-29,2023-09-11,2687.99
258000.0,73750.0,2023-12-28,2024-02-08,3498.1
258001.0,71856.0,2021-05-16,2023-05-30,4256.17
258002.0,92396.0,2022-07-10,2024-11-02,529.77
258003.0,,2025-01-12,2023-04-21,2731.32
258004.0,67189.0,2025-03-20,2022-12-08,3001.34
258005.0,54561.0,2022-07-18,,
258006.0,65135.0,2023-07-14,2022-10-24,2898.27
,,2022-03-04,2021-11-14,774.9
258008.0,75343.0,2024-06-24,,3590.83
258009.0,60307.0,2023-08-14,2021-10-03,4960.8
258010.0,92437.0,2025-09-29,2021-01-23,3380.56
258011.0,60963.0,2023-01-04,2023-12-25,
258012.0,93033.0,2021-04-24,2023-04-14,
,98680.0,2021-06-03,2021-01-02,4758.89
258014.0,66486.0,2025-04-02,2021-07-26,1582.53
,73420.0,2024-09-14,2025-08-18,4735.61
258016.0,77564.0,2021-04-12,2023-07-17,3444.21
258017.0,65386.0,2021-01-13,2021-12-20,1872.87
258018.0,81323.0,2024-03-28,2024-06-23,659.6
258019.0,69531.0,2023-08-25,2024-01-03,2350.47
258020.0,69444.0,2021-09-17,2025-01-05,4440.24
,50380.0,2021-12-15,2022-06-07,4069.36
258022.0,65368.0,2025-06-24,2021-11-17,804.95
258023.0,82145.0,2022-01-30,,4506.95
258024.0,,2024-12-22,2023-02-21,
258025.0,84409.0,2024-04-12,2021-08-06,553.42
258026.0,83129.0,2025-06-27,,2217.02
258027.0,69480.0,2024-06-26,2025-10-21,1906.61
258028.0,53030.0,2024-11-22,2024-07-07,3398.78
258029.0,,2025-08-09,2024-09-30,1785.94
,,2023-06-19,2021-05-11,627.26
258031.0,74553.0,2022-10-30,2021-11-26,3468.94
258032.0,88185.0,2022-09-16,,298.14
258033.0,58686.0,2021-06-17,2024-10-29,440.47
258034.0,97012.0,2025-10-26,2025-11-17,2792.24
258035.0,58848.0,2024-01-13,,573.87
258036.0,88997.0,2025-03-08,2022-12-22,2199.74
258037.0,60044.0,2023-07-28,2021-12-19,4851.76
258038.0,74117.0,2021-02-04,2023-12-07,3743.89
258039.0,,,2024-11-26,
,77939.0,2024-02-18,2024-05-26,2219.81
258041.0,52248.0,2021-04-08,2023-12-12,
258042.0,66161.0,2023-07-21,2024-05-09,4439.47
258043.0,84813.0,2025-10-22,2024-10-25,217.71
258044.0,74564.0,2025-10-19,2023-02-21,1702.29
258045.0,59337.0,2021-05-12,2023-07-27,
258046.0,74310.0,2025-12-31,2024-08-11,691.19
258047.0,99551.0,2022-02-25,2024-11-08,1431.4
258048.0,88187.0,2022-08-15,2022-12-04,4965.77
258049.0,91242.0,2024-08-19,2025-10-11,3116.05
258050.0,,2022-10-17,2021-02-08,4526.83
258051.0,93659.0,2022-05-25,2021-06-11,
258052.0,84502.0,2021-05-09,,-141.66
258053.0,56916.0,,2023-06-16,2358.77
258054.0,80121.0,2024-04-27,2025-07-06,1580.43
258055.0,75175.0,2024-03-06,2021-10-13,137.86
258056.0,67167.0,2025-02-05,2024-05-12,2052.51
,61089.0,2025-06-23,2021-06-06,
258058.0,88450.0,2024-12-29,2025-11-07,974.64
,82660.0,2025-10-01,2022-07-29,
258060.0,89245.0,,2021-03-20,3280.3
258061.0,83651.0,2023-07-04,2025-10-18,1846.34
258062.0,60850.0,2023-07-02,2023-10-17,4133.26
258063.0,75382.0,2023-12-27,,1217.43
258064.0,59628.0,2021-09-16,2023-11-28,2024.46
258065.0,98079.0,2024-07-17,2024-10-22,4039.78
258066.0,62616.0,2025-10-27,2023-11-30,1163.04
258067.0,73660.0,2025-04-18,2024-01-05,582.57
258068.0,73015.0,2022-01-26,2025-05-12,1535.16
258069.0,97123.0,2021-09-02,2021-05-18,2876.93
258070.0,,2023-11-29,2021-01-22,
258071.0,93547.0,2023-07-31,2021-10-13,388.17
258072.0,52389.0,2023-12-08,2022-07-23,2366.81
258073.0,80660.0,2023-05-20,2025-08-26,2468.35
258074.0,,2023-06-13,2022-09-05,2481.9
258075.0,69633.0,2021-03-03,2023-06-16,1569.87
258076.0,87770.0,2021-09-26,2021-11-01,1492.52
258077.0,53551.0,2023-08-05,2024-07-24,-113.88
258078.0,90276.0,2021-06-08,2021-09-11,1113.48
258079.0,,2023-02-02,2021-02-22,
258080.0,,2021-04-01,2021-01-11,
258081.0,82520.0,2023-07-07,2021-07-09,
258082.0,73549.0,,2025-04-22,
258083.0,72160.0,2023-01-06,2021-05-26,
258084.0,92189.0,2024-12-25,2025-05-24,4596.09
258085.0,70733.0,2025-06-03,2025-05-12,
258086.0,51807.0,,2024-08-20,3020.8
258087.0,,2022-04-06,2024-05-16,
258088.0,52094.0,2022-07-13,2023-10-30,1674.76
258089.0,59124.0,2025-04-12,2024-04-24,1877.45
258090.0,64115.0,2025-11-18,2022-11-04,2099.39
258091.0,69379.0,2023-03-06,2025-12-19,4924.1
258092.0,81691.0,2022-11-17,2024-01-21,3741.75
258093.0,,2024-02-28,2025-09-26,88.51
258094.0,90050.0,2022-05-05,2021-04-03,1135.22
258095.0,71277.0,2023-10-06,,2635.53
258096.0,,2023-06-05,2025-08-21,3972.4
,,2022-10-19,2023-10-08,
,97637.0,2023-02-25,2021-07-21,3498.75
258099.0,81164.0,2022-01-09,2023-10-30,
258100.0,61535.0,2022-12-03,2021-11-30,1735.28
258101.0,,2022-05-02,2022-08-22,79.55
258102.0,57340.0,2025-03-29,2024-06-29,3218.27
258103.0,95101.0,2025-04-02,2024-01-28,112.64
258104.0,,2021-12-14,2021-05-29,4495.81
258105.0,81541.0,2024-06-02,2022-01-19,4139.2
258106.0,56800.0,2021-08-12,,304.36
,80917.0,2024-02-02,2021-04-04,2819.0
258108.0,72327.0,2021-10-09,2024-10-30,-60.37
258109.0,,2025-06-11,2023-10-18,4569.27
258110.0,64257.0,2022-04-01,2025-02-11,
258111.0,90702.0,2023-05-13,2022-09-14,
258112.0,69396.0,2023-01-05,2025-07-29,177.99
258113.0,59693.0,2024-12-07,2021-02-01,4258.34
,,2025-12-26,2021-07-19,
258115.0,72213.0,2023-04-14,2022-10-09,4338.91
258116.0,95673.0,2024-01-20,2021-12-02,4648.3
258117.0,89653.0,,2021-09-09,2522.59
258118.0,61167.0,2025-05-17,,2874.53
258119.0,67025.0,2025-09-12,2025-11-30,-158.07
258120.0,99540.0,2022-12-22,2025-10-13,1056.32
258121.0,58464.0,2022-05-25,2023-10-12,1401.23
258122.0,54372.0,2023-01-19,2022-04-12,2673.02
258123.0,92067.0,2021-04-22,2022-05-25,-8.85
258124.0,82408.0,2021-03-30,,842.17
258125.0,,2025-11-25,2021-09-02,
258126.0,53893.0,2024-07-25,2021-09-13,2146.3
258127.0,51728.0,2023-02-05,,2949.44
258128.0,88431.0,2021-05-14,2024-04-09,2012.13
258129.0,68179.0,2022-07-07,2023-05-05,220.88
258130.0,,2025-04-01,2023-08-28,1913.1
258131.0,54720.0,2023-02-26,2022-05-25,3160.05
258132.0,51039.0,2021-07-28,,1311.4
258133.0,63877.0,,2025-12-11,
258134.0,95993.0,2022-06-05,2023-03-29,3256.69
258135.0,93604.0,2021-02-23,2024-06-13,2462.77
258136.0,88570.0,2025-02-11,2024-08-31,535.75
258137.0,,2023-08-24,2025-09-29,2635.32
258138.0,,,2022-01-08,2680.12
258139.0,51896.0,2022-02-13,2023-05-17,2957.45
258140.0,86113.0,2021-05-11,2021-09-04,1442.61
258141.0,59547.0,2023-06-11,2022-02-14,4064.99
258142.0,85003.0,2022-09-26,2024-10-07,4440.29
258143.0,58940.0,2023-08-29,2022-09-08,1250.79
258144.0,67951.0,2025-08-31,2021-11-28,4480.31
258145.0,64179.0,2022-11-10,2025-08-11,
,65745.0,2024-09-10,2021-11-03,4208.48
258147.0,80779.0,2024-09-10,2023-09-04,2402.69
,52216.0,2022-07-26,2022-08-23,3202.43
258149.0,69818.0,2025-02-01,2022-10-08,3285.52
258150.0,77142.0,,,1901.14
258151.0,75256.0,2023-12-26,2023-10-18,370.15
258152.0,57871.0,2021-06-02,2023-12-12,4468.38
258153.0,68413.0,2025-03-12,2024-03-27,303.85
,62153.0,2022-03-16,2025-09-01,4979.17
,77381.0,2021-12-26,2024-11-08,4165.3
258156.0,62787.0,2021-07-10,2023-12-27,2055.34
258157.0,98232.0,2021-10-17,,799.31
258158.0,68168.0,2021-10-01,2025-05-19,33.19
258159.0,53153.0,2021-01-18,2025-10-01,669.44
258160.0,95546.0,2024-03-26,2022-09-06,496.85
258161.0,,2022-09-13,2022-05-28,946.69
258162.0,,2024-02-08,,3350.25
258163.0,95820.0,2024-11-16,,3014.82
,,2022-06-06,2023-05-23,346.51
258165.0,74439.0,2024-06-24,2023-11-26,3222.23
258166.0,80092.0,2022-09-27,2021-11-04,487.73
258167.0,70181.0,2025-11-25,2021-11-27,3807.33
258168.0,80910.0,,2021-01-01,4858.44
258169.0,94103.0,2021-08-27,2024-06-29,4040.73
258170.0,56443.0,2021-12-03,2021-10-04,-23.25
258171.0,62557.0,2025-10-26,2025-06-02,4725.24
258172.0,67093.0,2022-11-05,2024-06-13,2521.4
258173.0,53356.0,2023-09-19,2024-08-14,1725.13
258174.0,81411.0,2021-01-24,2022-08-11,1618.21
258175.0,99754.0,2025-09-13,2023-12-28,
258176.0,85426.0,2025-09-21,2022-08-18,1014.03
,61319.0,2024-04-14,2021-05-23,4284.12
258178.0,80823.0,2021-11-06,2022-01-03,2909.66
258179.0,60297.0,2022-08-22,2022-11-30,396.22
258180.0,75617.0,2022-07-04,2025-04-09,4514.35
258181.0,83426.0,2024-10-25,2023-08-28,2094.58
258182.0,72727.0,2023-02-14,2022-02-22,4823.42
258183.0,61215.0,2021-11-13,2024-08-19,2474.15
258184.0,,2023-06-21,2024-09-15,-150.42
258185.0,90964.0,2021-09-09,2023-10-07,3240.29
258186.0,,2021-12-09,2022-11-27,272.42
258187.0,56927.0,2024-03-01,2023-07-31,1057.54
258188.0,89381.0,2024-06-17,2024-09-06,658.93
258189.0,,2021-07-23,2022-11-24,4778.89
258190.0,76156.0,2021-10-25,2021-05-11,
258191.0,62214.0,2024-09-29,,204.85
258192.0,,2024-09-04,2021-06-01,2136.94
258193.0,83552.0,2024-05-07,2023-07-17,1791.81
258194.0,73350.0,2024-10-10,2022-06-04,2312.88
258195.0,78346.0,2021-07-15,2021-03-20,3354.15
258196.0,90704.0,2022-07-25,2022-06-07,3862.29
258197.0,58235.0,2025-12-29,2024-05-05,1868.38
258198.0,,2025-06-16,2024-01-28,2649.09
258199.0,69234.0,2023-10-20,2022-12-27,2516.39
258200.0,,2023-11-20,2023-06-29,1292.12
258201.0,54622.0,2023-11-07,2025-09-20,
258202.0,,2023-01-09,2021-11-07,-55.86
258203.0,64196.0,2021-03-16,2024-08-27,119.95
258204.0,85224.0,2023-03-02,2025-12-07,3907.84
,82659.0,2022-09-06,2023-02-08,4883.02
258206.0,59049.0,2021-08-30,2025-06-25,1879.63
258207.0,,2021-03-04,2023-10-05,
258208.0,65660.0,2023-04-01,2024-01-13,2129.65
258209.0,,2021-02-15,2025-08-13,2193.39
258210.0,80463.0,2023-04-14,2021-05-02,1371.06
258211.0,55167.0,2025-04-08,2021-03-19,653.81
,58216.0,2023-01-08,2025-05-03,3615.87
258213.0,,,2022-11-21,1202.06
258214.0,59525.0,,2025-05-07,385.26
258215.0,64619.0,,2023-10-24,3668.57
258216.0,76525.0,2021-03-29,2024-08-06,2080.46
258217.0,88904.0,2024-01-17,2024-08-22,731.29
258218.0,52371.0,,2022-01-13,2085.3
258219.0,94070.0,2023-11-03,2022-07-18,
258220.0,,,2025-05-17,4703.93
258221.0,,2025-12-15,2025-03-18,1638.46
258222.0,50317.0,,2024-06-15,3213.08
258223.0,80315.0,2025-09-29,2023-07-01,1033.99
258224.0,79943.0,2021-08-18,2021-04-06,
258225.0,58267.0,,,1172.18
258226.0,52427.0,2023-09-07,,2070.64
258227.0,60863.0,2024-03-20,2022-02-19,3012.7
258228.0,89537.0,2024-09-23,2023-07-24,3722.33
258229.0,76817.0,2021-06-25,2022-07-26,
258230.0,72632.0,2022-11-10,2025-04-03,1058.96
258231.0,,,2022-07-06,1938.53
258232.0,87393.0,2024-10-15,2021-05-16,891.9
258233.0,81887.0,2021-12-06,2021-09-09,4003.09
258234.0,69576.0,2024-06-10,2024-08-29,610.54
258235.0,86134.0,2023-03-26,2023-07-09,4843.87
258236.0,69281.0,2024-03-21,2023-11-29,2549.65
258237.0,58797.0,2024-06-10,2025-05-15,
,55121.0,2023-03-02,2025-06-22,1296.18
,85039.0,2023-10-15,2024-07-06,2689.79
258240.0,63153.0,2024-08-28,2023-07-20,4610.07
258241.0,59463.0,2022-11-08,2025-08-23,4670.44
258242.0,60393.0,2021-01-02,2025-12-21,843.23
258243.0,77187.0,2023-03-04,,2077.44
258244.0,82478.0,2024-10-28,,1393.44
258245.0,,2022-11-24,2021-08-26,3127.47
258246.0,75313.0,2022-05-15,2022-03-18,2048.41
258247.0,94918.0,2021-01-30,2021-03-18,2142.82
258248.0,98565.0,2023-11-16,2023-12-02,249.01
258249.0,82250.0,2023-08-28,2024-03-11,3761.99
258250.0,52039.0,2022-06-12,2025-09-16,3119.75
258251.0,,2022-02-28,2025-11-19,1992.94
258252.0,75564.0,2024-02-04,2021-05-25,4857.67
258253.0,55192.0,2024-09-19,2025-06-19,923.15
258254.0,93464.0,2023-02-22,2023-05-07,-137.68
258255.0,,2025-06-07,2022-09-14,4370.05
258256.0,51977.0,2022-05-05,2025-04-27,1189.38
258257.0,90212.0,,2021-03-20,1752.41
258258.0,72101.0,2022-11-25,2025-07-28,2165.64
258259.0,85276.0,2024-07-22,2021-02-20,4441.8
258260.0,68919.0,2024-05-10,2024-03-20,3990.27
258261.0,64514.0,2021-08-12,2023-07-08,
258262.0,90098.0,2025-03-17,2024-08-08,4802.84
258263.0,87278.0,2022-02-23,,
258264.0,73265.0,,2024-01-11,1723.0
258265.0,,2021-11-11,2021-06-17,3383.15
258266.0,55834.0,2022-11-05,2024-03-18,1652.94
258267.0,,2021-12-22,2024-01-01,4581.26
258268.0,83713.0,2024-12-25,2023-03-02,983.1
258269.0,62191.0,2024-10-07,2023-04-09,2128.2
258270.0,78969.0,2023-03-11,2025-09-06,374.88
258271.0,65688.0,2022-09-03,2021-04-07,3456.45
258272.0,66977.0,2025-10-30,,3631.05
258273.0,51821.0,2025-02-15,2021-01-29,355.29
258274.0,74579.0,2022-04-23,2021-01-02,4739.58
258275.0,88856.0,2023-08-18,2021-07-29,2204.43
258276.0,,2024-01-14,2022-03-06,3029.21
258277.0,58938.0,2024-07-24,2022-10-13,3938.74
258278.0,79967.0,2023-02-08,2025-04-06,3505.82
258279.0,79935.0,2022-05-09,2023-09-07,2204.06
258280.0,81934.0,2025-12-18,2022-08-03,4888.03
258281.0,,2025-11-21,2021-09-18,-143.17
258282.0,57666.0,2024-06-11,2025-06-03,4860.97
258283.0,55564.0,2021-04-16,2021-11-08,2505.39
,88413.0,2022-01-13,2021-05-11,3103.44
258285.0,77941.0,,2022-03-05,561.24
258286.0,84938.0,2023-09-07,2021-06-16,1605.63
258287.0,72635.0,,2021-02-08,3693.88
258288.0,98447.0,2021-06-07,2021-01-05,3528.14
258289.0,,2024-01-16,,4080.42
258290.0,86929.0,2021-07-31,2022-06-16,3210.83
258291.0,56920.0,2025-08-07,2025-06-19,
258292.0,,2025-10-07,2023-02-13,
258293.0,59375.0,2024-12-09,2025-10-28,689.74
258294.0,78167.0,2022-08-08,2022-03-03,919.49
,95326.0,2025-06-22,2024-07-02,633.22
258296.0,73668.0,2025-07-30,2023-04-16,3184.54
258297.0,,2022-03-01,2025-05-30,4203.89
258298.0,,2021-08-10,2021-03-24,2106.84
258299.0,61606.0,2023-08-15,2023-05-12,441.77
258300.0,89189.0,2022-12-27,2024-07-11,1067.74
258301.0,,2022-04-25,2024-01-20,
258302.0,78275.0,2021-06-05,2021-01-19,1281.67
,,2024-04-15,2024-12-04,4978.18
258304.0,,2023-01-04,,4860.93
258305.0,67040.0,2025-12-29,2023-03-31,1809.08
258306.0,70138.0,2025-03-16,2022-08-04,1151.15
258307.0,,2022-04-17,2024-10-08,2129.03
258308.0,,2025-06-26,2021-04-28,2293.65
258309.0,68275.0,2022-09-27,2021-07-26,2969.07
258310.0,98613.0,2025-04-02,2025-10-26,2994.62
258311.0,99680.0,2025-07-07,2022-11-14,379.86
258312.0,56612.0,2021-03-06,2023-02-23,3613.89
258313.0,60493.0,2021-12-08,2022-09-13,
258314.0,71459.0,2025-02-07,2021-04-23,
258315.0,,2025-10-29,,
258316.0,61188.0,2022-09-13,2021-05-20,3584.82
,95090.0,2025-04-09,2024-01-07,536.24
258318.0,59558.0,2025-01-16,2023-06-07,3697.22
258319.0,73577.0,,2025-03-31,3847.91
,67029.0,2025-01-28,2022-10-04,3264.5
,75138.0,2023-03-07,2022-05-26,4121.03
,77102.0,2022-09-08,2025-07-10,4081.45
258323.0,79207.0,2023-07-12,2023-05-01,130.52
258324.0,88315.0,2023-01-24,2025-08-03,2094.38
258325.0,74095.0,2023-04-27,2021-12-03,224.81
258326.0,70368.0,2025-09-24,2021-07-13,2078.54
258327.0,62432.0,2025-01-19,,1750.12
258328.0,55915.0,2025-01-01,2021-10-14,2755.44
258329.0,89501.0,2022-10-18,2024-05-31,1797.67
258330.0,76137.0,2025-05-25,2024-10-03,4377.43
258331.0,58253.0,2022-09-01,2023-06-11,4359.86
258332.0,63940.0,,2023-09-08,306.79
258333.0,72956.0,2022-09-14,2022-07-04,3558.16
,58481.0,2021-04-22,2022-05-05,973.06
258335.0,89668.0,2022-11-28,2025-02-22,4024.48
258336.0,,,2021-10-01,859.69
258337.0,,2024-08-29,2024-04-13,3811.1
258338.0,68321.0,2023-10-06,,3999.98
258339.0,96923.0,2023-04-16,2024-06-05,2168.1
258340.0,56303.0,2022-07-04,2025-11-14,3214.88
258341.0,64477.0,2022-06-10,2023-05-01,2629.85
258342.0,89748.0,2025-03-24,,4179.88
258343.0,58831.0,2025-10-22,2021-09-19,2076.05
258344.0,84883.0,2023-05-25,2022-10-27,4837.74
258345.0,,,2022-02-20,2756.92
258346.0,72862.0,2022-03-03,2022-07-01,
258347.0,99630.0,2025-05-18,2025-12-13,4807.81
258348.0,,2023-04-07,2024-11-13,1652.71
258349.0,,2025-11-20,2024-04-05,2862.76
258350.0,78003.0,2022-12-28,2024-01-11,2559.17
258351.0,68111.0,2022-06-09,,3378.66
258352.0,64609.0,2022-01-07,2024-12-12,
258353.0,93960.0,2023-08-29,2024-07-16,
258354.0,,2024-12-11,2022-03-07,
258355.0,52913.0,2021-09-16,,-50.97
,90527.0,2023-01-15,2025-06-15,
258357.0,54718.0,2024-01-03,,1093.68
258358.0,,2024-07-21,,
258359.0,74886.0,2025-11-01,2025-01-05,220.06
,74769.0,2023-08-29,2021-08-13,577.43
258361.0,62580.0,2021-05-12,2025-08-01,2149.04
258362.0,,2025-12-25,2021-08-15,4608.01
258363.0,76863.0,2021-10-25,2022-11-09,
258364.0,,2023-01-31,2025-10-08,2935.19
258365.0,64389.0,2022-07-18,2024-02-17,3593.83
258366.0,65188.0,,2021-04-06,
258367.0,,2025-09-28,,905.78
258368.0,65687.0,2024-06-09,2023-09-15,735.28
258369.0,50212.0,2022-07-30,2024-07-26,2958.68
258370.0,53854.0,2024-01-04,2022-11-05,
258371.0,,2024-06-24,2022-10-14,4973.71
,73098.0,2023-12-09,2024-12-30,4151.2
258373.0,61967.0,2023-12-27,2022-08-18,2839.08
,,2022-08-02,2024-01-04,3972.19
258375.0,75091.0,2023-03-20,,2013.75
258376.0,81309.0,2023-04-02,2023-09-01,2551.9
258377.0,60747.0,2022-03-08,2025-01-30,3060.46
258378.0,,2022-07-05,2025-01-24,4313.38
258379.0,57017.0,2023-07-15,2021-11-20,4191.66
,91799.0,,2021-12-12,3499.88
258381.0,,2023-05-19,,3078.2
,55996.0,2021-05-31,,2364.68
258383.0,55572.0,2021-04-01,2024-05-30,3948.93
258384.0,88439.0,2024-12-22,2025-04-24,
258385.0,,2023-05-18,,3324.47
258386.0,,2022-08-02,2023-07-23,202.94
258387.0,57365.0,2022-08-16,2022-05-09,819.51
258388.0,57606.0,2023-03-29,2021-08-30,6.11
258389.0,69748.0,2021-04-30,2025-09-29,987.28
258390.0,69696.0,2024-07-01,2022-10-15,3057.86
258391.0,98674.0,2022-05-22,2024-04-17,4643.59
258392.0,72609.0,2025-03-26,2023-12-08,172.49
258393.0,,2022-05-29,2022-11-30,276.41
258394.0,82185.0,2024-05-21,2022-05-07,2092.87
258395.0,79808.0,2023-08-22,2022-02-15,485.99
258396.0,,2024-09-22,2023-07-07,1023.35
258397.0,50362.0,2024-11-10,2025-07-20,746.03
258398.0,83464.0,2021-03-25,2023-10-11,3001.33
258399.0,75033.0,2025-03-28,2023-04-13,1477.0
258400.0,76083.0,2021-05-23,2024-09-03,3805.35
258401.0,82917.0,2021-12-27,2022-02-01,502.34
258402.0,64019.0,2023-01-20,2025-02-14,
258403.0,51004.0,2022-05-13,,590.72
258404.0,,2022-10-13,2022-09-22,3159.5
258405.0,77346.0,2022-04-07,2023-02-28,2457.69
258406.0,97507.0,2025-09-16,2025-08-28,-189.34
258407.0,84442.0,2021-08-23,2024-04-19,3641.47
258408.0,72344.0,2021-03-01,2025-10-16,4961.74
258409.0,93553.0,2022-06-16,2024-01-06,1512.5
258410.0,81960.0,2025-02-05,2021-12-22,4067.25
258411.0,71905.0,2025-12-31,2025-05-26,649.29
258412.0,52233.0,2021-07-16,2023-05-31,4350.84
258413.0,57954.0,2024-06-16,2022-10-17,2879.28
258414.0,91799.0,2025-07-19,2023-04-02,1090.73
258415.0,91159.0,2025-07-22,2021-08-21,4094.96
258416.0,56849.0,2022-06-20,2023-08-17,3967.64
258417.0,88960.0,2024-08-10,2021-02-20,
258418.0,73360.0,2024-10-14,2025-06-15,2713.69
258419.0,75301.0,2023-04-30,2025-09-02,1875.59
258420.0,91197.0,2022-03-12,2021-06-01,3047.05
258421.0,78444.0,2021-08-05,2024-07-12,2346.64
258422.0,,2024-04-07,2023-05-05,
258423.0,67513.0,,2022-07-05,325.18
258424.0,83597.0,2025-10-24,2023-09-24,3685.83
258425.0,70538.0,2021-05-20,2022-01-13,3593.23
258426.0,67346.0,2024-08-08,2023-02-15,1730.96
258427.0,70297.0,2025-03-23,2025-08-12,3995.5
258428.0,99076.0,2023-02-03,2024-12-06,4391.41
258429.0,83875.0,2025-02-07,2023-10-07,528.14
,64775.0,2024-07-07,,2795.5
258431.0,81043.0,,2024-01-01,2433.99
258432.0,87978.0,2023-11-12,2023-06-29,-8.16
258433.0,55096.0,2022-06-05,,2629.03
258434.0,70554.0,2021-05-22,2023-10-19,750.09
258435.0,57383.0,,2021-07-23,3765.07
258436.0,80194.0,2022-07-11,2022-01-25,1632.94
258437.0,91424.0,2023-02-11,2024-10-03,1485.14
258438.0,69512.0,2022-10-29,2021-03-07,
258439.0,68377.0,2023-10-20,2021-10-10,4626.25
258440.0,78347.0,2024-05-18,2022-08-21,67.59
258441.0,99472.0,2024-06-12,,2694.71
258442.0,66872.0,2022-11-02,2022-10-03,3257.43
258443.0,72249.0,2025-10-10,2025-05-08,447.96
258444.0,94096.0,2023-03-17,2021-06-30,2119.32
258445.0,97035.0,2021-04-03,2024-12-23,4811.0
,98687.0,2023-04-29,2024-01-03,2207.92
258447.0,61202.0,2021-03-06,2023-12-20,761.52
258448.0,78202.0,2021-07-03,2022-06-20,2414.97
,77533.0,2023-05-06,,
258450.0,,2021-10-19,2024-01-01,4450.78
258451.0,58802.0,2021-11-20,,
258452.0,64879.0,2024-01-23,2022-11-08,
